levels,algs,ratios,variable,times
0.0001,sz,4.22,BURDENSO4,203
0.0001,sz,4.22,BURDENSO4,204
0.0001,sz,4.22,BURDENSO4,205
0.0001,sz,4.22,BURDENSO4,206
0.0001,sz,4.22,BURDENSO4,207
0.0001,sz,4.22,BURDENSO4,208
0.0001,sz,4.22,BURDENSO4,209
0.0001,sz,4.22,BURDENSO4,210
0.0001,sz,4.22,BURDENSO4,211
0.0001,sz,4.22,BURDENSO4,212
0.0001,sz,4.22,BURDENSO4,213
0.0001,sz,4.22,BURDENSO4,214
0.0001,sz,4.22,BURDENSO4,215
0.0001,sz,4.22,BURDENSO4,216
0.0001,sz,4.22,BURDENSO4,217
0.0001,sz,4.22,BURDENSO4,218
0.0001,sz,4.22,BURDENSO4,219
0.0001,sz,4.22,BURDENSO4,220
0.0001,sz,4.22,BURDENSO4,221
0.0001,sz,4.22,BURDENSO4,222
0.0001,sz,4.22,BURDENSO4,223
0.0001,sz,4.22,BURDENSO4,224
0.0001,sz,4.22,BURDENSO4,225
0.0001,sz,4.22,BURDENSO4,226
0.0001,sz,4.22,BURDENSO4,227
0.0001,sz,4.22,BURDENSO4,228
0.0001,sz,4.22,BURDENSO4,229
0.0001,sz,4.22,BURDENSO4,230
0.0001,sz,4.22,BURDENSO4,231
0.0001,sz,4.22,BURDENSO4,232
0.0001,sz,4.22,BURDENSO4,233
0.0001,sz,4.22,BURDENSO4,234
0.0001,sz,4.22,BURDENSO4,235
0.0001,sz,4.22,BURDENSO4,236
0.0001,sz,4.22,BURDENSO4,237
0.0001,sz,4.22,BURDENSO4,238
0.0001,sz,4.22,BURDENSO4,239
0.0001,sz,4.22,BURDENSO4,240
0.0001,sz,4.22,BURDENSO4,241
0.0001,sz,4.22,BURDENSO4,242
0.0001,sz,4.22,BURDENSO4,243
0.0001,sz,4.22,BURDENSO4,244
0.0001,sz,4.22,BURDENSO4,245
0.0001,sz,4.22,BURDENSO4,246
0.0001,sz,4.22,BURDENSO4,247
0.0001,sz,4.22,BURDENSO4,248
0.0001,sz,4.22,BURDENSO4,249
0.0001,sz,4.22,BURDENSO4,250
0.0001,sz,4.22,BURDENSO4,251
0.0001,sz,4.22,BURDENSO4,252
0.0001,sz,4.22,BURDENSO4,253
0.0001,sz,4.22,BURDENSO4,254
0.0001,sz,4.22,BURDENSO4,255
0.0001,sz,4.22,BURDENSO4,256
0.0001,sz,4.22,BURDENSO4,257
0.0001,sz,4.22,BURDENSO4,258
0.0001,sz,4.22,BURDENSO4,259
0.0001,sz,4.22,BURDENSO4,260
0.0001,sz,4.22,BURDENSO4,261
0.0001,sz,4.22,BURDENSO4,262
0.0001,sz,4.22,BURDENSO4,263
0.0001,sz,4.22,BURDENSO4,264
0.0001,sz,4.22,BURDENSO4,265
0.0001,sz,4.22,BURDENSO4,266
0.0001,sz,4.22,BURDENSO4,267
0.0001,sz,4.22,BURDENSO4,268
0.0001,sz,4.22,BURDENSO4,269
0.0001,sz,4.22,BURDENSO4,270
0.0001,sz,4.22,BURDENSO4,271
0.0001,sz,4.22,BURDENSO4,272
0.0001,sz,4.22,BURDENSO4,273
0.0001,sz,4.22,BURDENSO4,274
0.0001,sz,4.22,BURDENSO4,275
0.0001,sz,4.22,BURDENSO4,276
0.0001,sz,4.22,BURDENSO4,277
0.0001,sz,4.22,BURDENSO4,278
0.0001,sz,4.22,BURDENSO4,279
0.0001,sz,4.22,BURDENSO4,280
0.0001,sz,4.22,BURDENSO4,281
0.0001,sz,4.22,BURDENSO4,282
0.0001,sz,4.22,BURDENSO4,283
0.0001,sz,4.22,BURDENSO4,284
0.0001,sz,4.22,BURDENSO4,285
0.0001,sz,4.22,BURDENSO4,286
0.0001,sz,4.22,BURDENSO4,287
0.0001,sz,4.22,BURDENSO4,288
0.0001,sz,4.22,BURDENSO4,289
0.0001,sz,4.22,BURDENSO4,290
0.0001,sz,4.22,BURDENSO4,291
0.0001,sz,4.22,BURDENSO4,292
0.0001,sz,4.22,BURDENSO4,293
0.0001,sz,4.22,BURDENSO4,294
0.0001,sz,4.22,BURDENSO4,295
0.0001,sz,4.22,BURDENSO4,296
0.0001,sz,4.22,BURDENSO4,297
0.0001,sz,4.22,BURDENSO4,298
0.0001,sz,4.22,BURDENSO4,299
0.0001,sz,4.22,BURDENSO4,300
0.0001,sz,4.22,BURDENSO4,301
0.0001,sz,4.22,BURDENSO4,302
0.0001,sz,4.22,BURDENSO4,303
0.0001,sz,4.22,BURDENSO4,304
0.0001,sz,4.22,BURDENSO4,305
0.0001,sz,4.22,BURDENSO4,306
0.0001,sz,4.22,BURDENSO4,307
0.0001,sz,4.22,BURDENSO4,308
0.0001,sz,4.22,BURDENSO4,309
0.0001,sz,4.22,BURDENSO4,310
0.0001,sz,4.22,BURDENSO4,311
0.0001,sz,4.22,BURDENSO4,312
0.0001,sz,4.22,BURDENSO4,313
0.0001,sz,4.22,BURDENSO4,314
0.0001,sz,4.22,BURDENSO4,315
0.0001,sz,4.22,BURDENSO4,316
0.0001,sz,4.22,BURDENSO4,317
0.0001,sz,4.22,BURDENSO4,318
0.0001,sz,4.22,BURDENSO4,319
0.0001,sz,4.22,BURDENSO4,320
0.0001,sz,4.22,BURDENSO4,321
0.0001,sz,4.22,BURDENSO4,322
0.0001,sz,4.22,BURDENSO4,323
0.0001,sz,4.22,BURDENSO4,324
0.0001,sz,4.22,BURDENSO4,325
0.0001,sz,4.22,BURDENSO4,326
0.0001,sz,4.22,BURDENSO4,327
0.0001,sz,4.22,BURDENSO4,328
0.0001,sz,4.22,BURDENSO4,329
0.0001,sz,4.22,BURDENSO4,330
0.0001,sz,4.22,BURDENSO4,331
0.0001,sz,4.22,BURDENSO4,332
0.0001,sz,4.22,BURDENSO4,333
0.0001,sz,4.22,BURDENSO4,334
0.0001,sz,4.22,BURDENSO4,335
0.0001,sz,4.22,BURDENSO4,336
0.0001,sz,4.22,BURDENSO4,337
0.0001,sz,4.22,BURDENSO4,338
0.0001,sz,4.22,BURDENSO4,339
0.0001,sz,4.22,BURDENSO4,340
0.0001,sz,4.22,BURDENSO4,341
0.0001,sz,4.22,BURDENSO4,342
0.0001,sz,4.22,BURDENSO4,343
0.0001,sz,4.22,BURDENSO4,344
0.0001,sz,4.22,BURDENSO4,345
0.0001,sz,4.22,BURDENSO4,346
0.0001,sz,4.22,BURDENSO4,347
0.0001,sz,4.22,BURDENSO4,348
0.0001,sz,4.22,BURDENSO4,349
0.0001,sz,4.22,BURDENSO4,350
0.0001,sz,4.22,BURDENSO4,351
0.0001,sz,4.22,BURDENSO4,352
0.0001,sz,4.22,BURDENSO4,353
0.0001,sz,4.22,BURDENSO4,354
0.0001,sz,4.22,BURDENSO4,355
0.0001,sz,4.22,BURDENSO4,356
0.0001,sz,4.22,BURDENSO4,357
0.0001,sz,4.22,BURDENSO4,358
0.0001,sz,4.22,BURDENSO4,359
0.0001,sz,4.82,BURDENSOA,0
0.0001,sz,4.82,BURDENSOA,1
0.0001,sz,4.82,BURDENSOA,2
14.0,zfp,3.32,BURDENSOA,3
0.0001,sz,4.82,BURDENSOA,4
0.0001,sz,4.82,BURDENSOA,5
16.0,zfp,2.58,BURDENSOA,6
0.0001,sz,4.82,BURDENSOA,7
0.0001,sz,4.82,BURDENSOA,8
0.0001,sz,4.82,BURDENSOA,9
14.0,zfp,3.32,BURDENSOA,10
14.0,zfp,3.32,BURDENSOA,11
0.0001,sz,4.82,BURDENSOA,12
0.0001,sz,4.82,BURDENSOA,13
0.0001,sz,4.82,BURDENSOA,14
14.0,zfp,3.32,BURDENSOA,15
0.0001,sz,4.82,BURDENSOA,16
0.0001,sz,4.82,BURDENSOA,17
0.0001,sz,4.82,BURDENSOA,18
0.0001,sz,4.82,BURDENSOA,19
0.0001,sz,4.82,BURDENSOA,20
0.0001,sz,4.82,BURDENSOA,21
0.0001,sz,4.82,BURDENSOA,22
0.0001,sz,4.82,BURDENSOA,23
0.0001,sz,4.82,BURDENSOA,24
0.0001,sz,4.82,BURDENSOA,25
0.0001,sz,4.82,BURDENSOA,26
0.0001,sz,4.82,BURDENSOA,27
0.0001,sz,4.82,BURDENSOA,28
0.0001,sz,4.82,BURDENSOA,29
0.0001,sz,4.82,BURDENSOA,30
0.0001,sz,4.82,BURDENSOA,31
0.0001,sz,4.82,BURDENSOA,32
0.0001,sz,4.82,BURDENSOA,33
0.0001,sz,4.82,BURDENSOA,34
0.0001,sz,4.82,BURDENSOA,35
0.0001,sz,4.82,BURDENSOA,36
0.0001,sz,4.82,BURDENSOA,37
0.0001,sz,4.82,BURDENSOA,38
0.0001,sz,4.82,BURDENSOA,39
0.0001,sz,4.82,BURDENSOA,40
0.0001,sz,4.82,BURDENSOA,41
0.0005,sz,8.83,BURDENSOA,42
0.0001,sz,4.82,BURDENSOA,43
0.0001,sz,4.82,BURDENSOA,44
0.0001,sz,4.82,BURDENSOA,45
0.0001,sz,4.82,BURDENSOA,46
0.0001,sz,4.82,BURDENSOA,47
0.0001,sz,4.82,BURDENSOA,48
0.0001,sz,4.82,BURDENSOA,49
0.0001,sz,4.82,BURDENSOA,50
0.0001,sz,4.82,BURDENSOA,51
0.0001,sz,4.82,BURDENSOA,52
0.0001,sz,4.82,BURDENSOA,53
0.0001,sz,4.82,BURDENSOA,54
14.0,zfp,3.32,BURDENSOA,55
0.0001,sz,4.82,BURDENSOA,56
0.0001,sz,4.82,BURDENSOA,57
0.0001,sz,4.82,BURDENSOA,58
0.0001,sz,4.82,BURDENSOA,59
0.0001,sz,4.82,BURDENSOA,60
0.0001,sz,4.82,BURDENSOA,61
0.0001,sz,4.82,BURDENSOA,62
0.0001,sz,4.82,BURDENSOA,63
0.0001,sz,4.82,BURDENSOA,64
0.0001,sz,4.82,BURDENSOA,65
0.0001,sz,4.82,BURDENSOA,66
0.0001,sz,4.82,BURDENSOA,67
0.0001,sz,4.82,BURDENSOA,68
0.0001,sz,4.82,BURDENSOA,69
0.0001,sz,4.82,BURDENSOA,70
0.0001,sz,4.82,BURDENSOA,71
0.0001,sz,4.82,BURDENSOA,72
0.0001,sz,4.82,BURDENSOA,73
0.0001,sz,4.82,BURDENSOA,74
0.0001,sz,4.82,BURDENSOA,75
0.0001,sz,4.82,BURDENSOA,76
0.0001,sz,4.82,BURDENSOA,77
0.0001,sz,4.82,BURDENSOA,78
0.0001,sz,4.82,BURDENSOA,79
0.0001,sz,4.82,BURDENSOA,80
0.0001,sz,4.82,BURDENSOA,81
0.0001,sz,4.82,BURDENSOA,82
0.0001,sz,4.82,BURDENSOA,83
0.0001,sz,4.82,BURDENSOA,84
0.0001,sz,4.82,BURDENSOA,85
0.0001,sz,4.82,BURDENSOA,86
0.0001,sz,4.82,BURDENSOA,87
0.0001,sz,4.82,BURDENSOA,88
0.0001,sz,4.82,BURDENSOA,89
0.0001,sz,4.82,BURDENSOA,90
0.0001,sz,4.82,BURDENSOA,91
0.0001,sz,4.82,BURDENSOA,92
0.0001,sz,4.82,BURDENSOA,93
0.0001,sz,4.82,BURDENSOA,94
0.0001,sz,4.82,BURDENSOA,95
0.0001,sz,4.82,BURDENSOA,96
0.0001,sz,4.82,BURDENSOA,97
0.0001,sz,4.82,BURDENSOA,98
0.0001,sz,4.82,BURDENSOA,99
0.0001,sz,4.82,BURDENSOA,100
0.0001,sz,4.82,BURDENSOA,101
0.0001,sz,4.82,BURDENSOA,102
0.0001,sz,4.82,BURDENSOA,103
0.0001,sz,4.82,BURDENSOA,104
0.0001,sz,4.82,BURDENSOA,105
0.0001,sz,4.82,BURDENSOA,106
0.0001,sz,4.82,BURDENSOA,107
0.0001,sz,4.82,BURDENSOA,108
0.0001,sz,4.82,BURDENSOA,109
0.0001,sz,4.82,BURDENSOA,110
0.0001,sz,4.82,BURDENSOA,111
0.0001,sz,4.82,BURDENSOA,112
0.0001,sz,4.82,BURDENSOA,113
0.0001,sz,4.82,BURDENSOA,114
0.0001,sz,4.82,BURDENSOA,115
0.0001,sz,4.82,BURDENSOA,116
0.0001,sz,4.82,BURDENSOA,117
0.0001,sz,4.82,BURDENSOA,118
0.0001,sz,4.82,BURDENSOA,119
0.0001,sz,4.82,BURDENSOA,120
0.0001,sz,4.82,BURDENSOA,121
0.0001,sz,4.82,BURDENSOA,122
0.0001,sz,4.82,BURDENSOA,123
0.0001,sz,4.82,BURDENSOA,124
0.0001,sz,4.82,BURDENSOA,125
0.0001,sz,4.82,BURDENSOA,126
0.0001,sz,4.82,BURDENSOA,127
0.0001,sz,4.82,BURDENSOA,128
0.0001,sz,4.82,BURDENSOA,129
0.0001,sz,4.82,BURDENSOA,130
0.0001,sz,4.82,BURDENSOA,131
0.0001,sz,4.82,BURDENSOA,132
0.0001,sz,4.82,BURDENSOA,133
0.0001,sz,4.82,BURDENSOA,134
0.0001,sz,4.82,BURDENSOA,135
0.0001,sz,4.82,BURDENSOA,136
0.0001,sz,4.82,BURDENSOA,137
0.0001,sz,4.82,BURDENSOA,138
0.0001,sz,4.82,BURDENSOA,139
0.0001,sz,4.82,BURDENSOA,140
0.0001,sz,4.82,BURDENSOA,141
0.0001,sz,4.82,BURDENSOA,142
0.0001,sz,4.82,BURDENSOA,143
0.0001,sz,4.82,BURDENSOA,144
0.0001,sz,4.82,BURDENSOA,145
0.0001,sz,4.82,BURDENSOA,146
0.0001,sz,4.82,BURDENSOA,147
0.0001,sz,4.82,BURDENSOA,148
0.0001,sz,4.82,BURDENSOA,149
0.0001,sz,4.82,BURDENSOA,150
0.0001,sz,4.82,BURDENSOA,151
0.0001,sz,4.82,BURDENSOA,152
0.0001,sz,4.82,BURDENSOA,153
0.0001,sz,4.82,BURDENSOA,154
0.0001,sz,4.82,BURDENSOA,155
0.0001,sz,4.82,BURDENSOA,156
0.0001,sz,4.82,BURDENSOA,157
0.0001,sz,4.82,BURDENSOA,158
0.0001,sz,4.82,BURDENSOA,159
0.0001,sz,4.82,BURDENSOA,160
0.0001,sz,4.82,BURDENSOA,161
0.0001,sz,4.82,BURDENSOA,162
0.0001,sz,4.82,BURDENSOA,163
0.0001,sz,4.82,BURDENSOA,164
0.0001,sz,4.82,BURDENSOA,165
0.0001,sz,4.82,BURDENSOA,166
0.0001,sz,4.82,BURDENSOA,167
0.0001,sz,4.82,BURDENSOA,168
0.005,sz,25.88,BURDENSOA,169
14.0,zfp,3.32,BURDENSOA,170
0.0001,sz,4.82,BURDENSOA,171
0.0001,sz,4.82,BURDENSOA,172
0.0001,sz,4.82,BURDENSOA,173
0.0001,sz,4.82,BURDENSOA,174
0.0001,sz,4.82,BURDENSOA,175
0.0001,sz,4.82,BURDENSOA,176
0.0001,sz,4.82,BURDENSOA,177
0.0001,sz,4.82,BURDENSOA,178
0.0001,sz,4.82,BURDENSOA,179
0.0001,sz,4.82,BURDENSOA,180
0.0001,sz,4.82,BURDENSOA,181
0.0001,sz,4.82,BURDENSOA,182
0.0001,sz,4.82,BURDENSOA,183
0.0001,sz,4.82,BURDENSOA,184
0.0001,sz,4.82,BURDENSOA,185
0.0001,sz,4.82,BURDENSOA,186
0.0001,sz,4.82,BURDENSOA,187
0.0001,sz,4.82,BURDENSOA,188
0.0001,sz,4.82,BURDENSOA,189
0.0001,sz,4.82,BURDENSOA,190
0.0001,sz,4.82,BURDENSOA,191
0.0001,sz,4.82,BURDENSOA,192
0.0001,sz,4.82,BURDENSOA,193
0.0001,sz,4.82,BURDENSOA,194
0.0001,sz,4.82,BURDENSOA,195
0.0001,sz,4.82,BURDENSOA,196
0.0001,sz,4.82,BURDENSOA,197
0.0001,sz,4.82,BURDENSOA,198
0.0001,sz,4.82,BURDENSOA,199
14.0,zfp,3.32,BURDENSOA,200
0.0005,sz,8.83,BURDENSOA,201
0.0001,sz,4.82,BURDENSOA,202
0.0001,sz,4.82,BURDENSOA,203
0.0001,sz,4.82,BURDENSOA,204
0.0001,sz,4.82,BURDENSOA,205
0.0001,sz,4.82,BURDENSOA,206
0.0001,sz,4.82,BURDENSOA,207
0.0001,sz,4.82,BURDENSOA,208
0.0001,sz,4.82,BURDENSOA,209
0.0001,sz,4.82,BURDENSOA,210
0.0001,sz,4.82,BURDENSOA,211
0.0001,sz,4.82,BURDENSOA,212
0.0001,sz,4.82,BURDENSOA,213
0.0001,sz,4.82,BURDENSOA,214
0.0001,sz,4.82,BURDENSOA,215
0.0001,sz,4.82,BURDENSOA,216
0.0001,sz,4.82,BURDENSOA,217
0.0001,sz,4.82,BURDENSOA,218
0.0001,sz,4.82,BURDENSOA,219
0.0001,sz,4.82,BURDENSOA,220
0.0001,sz,4.82,BURDENSOA,221
0.0001,sz,4.82,BURDENSOA,222
0.0001,sz,4.82,BURDENSOA,223
0.0001,sz,4.82,BURDENSOA,224
0.0001,sz,4.82,BURDENSOA,225
0.0001,sz,4.82,BURDENSOA,226
0.0001,sz,4.82,BURDENSOA,227
0.0001,sz,4.82,BURDENSOA,228
0.0001,sz,4.82,BURDENSOA,229
0.0001,sz,4.82,BURDENSOA,230
0.0001,sz,4.82,BURDENSOA,231
0.0001,sz,4.82,BURDENSOA,232
0.0001,sz,4.82,BURDENSOA,233
0.0001,sz,4.82,BURDENSOA,234
0.0001,sz,4.82,BURDENSOA,235
0.0001,sz,4.82,BURDENSOA,236
0.005,sz,25.88,BURDENSOA,237
0.0001,sz,4.82,BURDENSOA,238
0.0001,sz,4.82,BURDENSOA,239
0.0001,sz,4.82,BURDENSOA,240
0.0001,sz,4.82,BURDENSOA,241
0.0001,sz,4.82,BURDENSOA,242
0.0001,sz,4.82,BURDENSOA,243
0.0001,sz,4.82,BURDENSOA,244
0.0001,sz,4.82,BURDENSOA,245
0.0001,sz,4.82,BURDENSOA,246
0.0001,sz,4.82,BURDENSOA,247
0.0001,sz,4.82,BURDENSOA,248
0.0001,sz,4.82,BURDENSOA,249
0.0001,sz,4.82,BURDENSOA,250
0.0001,sz,4.82,BURDENSOA,251
0.0001,sz,4.82,BURDENSOA,252
0.0001,sz,4.82,BURDENSOA,253
0.0001,sz,4.82,BURDENSOA,254
0.0001,sz,4.82,BURDENSOA,255
0.0001,sz,4.82,BURDENSOA,256
0.0001,sz,4.82,BURDENSOA,257
0.0001,sz,4.82,BURDENSOA,258
0.0001,sz,4.82,BURDENSOA,259
0.0001,sz,4.82,BURDENSOA,260
0.0001,sz,4.82,BURDENSOA,261
0.0001,sz,4.82,BURDENSOA,262
0.0001,sz,4.82,BURDENSOA,263
0.0001,sz,4.82,BURDENSOA,264
0.0001,sz,4.82,BURDENSOA,265
0.0001,sz,4.82,BURDENSOA,266
0.0001,sz,4.82,BURDENSOA,267
0.0001,sz,4.82,BURDENSOA,268
0.0001,sz,4.82,BURDENSOA,269
0.0001,sz,4.82,BURDENSOA,270
0.0001,sz,4.82,BURDENSOA,271
0.0001,sz,4.82,BURDENSOA,272
0.0001,sz,4.82,BURDENSOA,273
0.0001,sz,4.82,BURDENSOA,274
0.005,sz,25.88,BURDENSOA,275
0.0001,sz,4.82,BURDENSOA,276
0.0001,sz,4.82,BURDENSOA,277
0.0001,sz,4.82,BURDENSOA,278
0.0001,sz,4.82,BURDENSOA,279
0.0001,sz,4.82,BURDENSOA,280
0.0001,sz,4.82,BURDENSOA,281
0.0001,sz,4.82,BURDENSOA,282
0.0001,sz,4.82,BURDENSOA,283
0.0001,sz,4.82,BURDENSOA,284
0.0001,sz,4.82,BURDENSOA,285
0.0001,sz,4.82,BURDENSOA,286
0.0001,sz,4.82,BURDENSOA,287
0.0001,sz,4.82,BURDENSOA,288
0.0001,sz,4.82,BURDENSOA,289
0.0001,sz,4.82,BURDENSOA,290
0.0001,sz,4.82,BURDENSOA,291
0.0001,sz,4.82,BURDENSOA,292
0.0001,sz,4.82,BURDENSOA,293
0.0001,sz,4.82,BURDENSOA,294
0.0001,sz,4.82,BURDENSOA,295
0.0001,sz,4.82,BURDENSOA,296
0.0001,sz,4.82,BURDENSOA,297
0.0001,sz,4.82,BURDENSOA,298
0.0001,sz,4.82,BURDENSOA,299
0.0001,sz,4.82,BURDENSOA,300
0.005,sz,25.88,BURDENSOA,301
0.0001,sz,4.82,BURDENSOA,302
0.0001,sz,4.82,BURDENSOA,303
0.0001,sz,4.82,BURDENSOA,304
0.0001,sz,4.82,BURDENSOA,305
0.0001,sz,4.82,BURDENSOA,306
0.0001,sz,4.82,BURDENSOA,307
0.0001,sz,4.82,BURDENSOA,308
0.0001,sz,4.82,BURDENSOA,309
0.0001,sz,4.82,BURDENSOA,310
0.0001,sz,4.82,BURDENSOA,311
0.0001,sz,4.82,BURDENSOA,312
0.0001,sz,4.82,BURDENSOA,313
0.0001,sz,4.82,BURDENSOA,314
0.0001,sz,4.82,BURDENSOA,315
0.0001,sz,4.82,BURDENSOA,316
0.0001,sz,4.82,BURDENSOA,317
0.0001,sz,4.82,BURDENSOA,318
0.0001,sz,4.82,BURDENSOA,319
0.0001,sz,4.82,BURDENSOA,320
0.0001,sz,4.82,BURDENSOA,321
0.0001,sz,4.82,BURDENSOA,322
0.0001,sz,4.82,BURDENSOA,323
0.0001,sz,4.82,BURDENSOA,324
0.0001,sz,4.82,BURDENSOA,325
0.0001,sz,4.82,BURDENSOA,326
0.0001,sz,4.82,BURDENSOA,327
0.0001,sz,4.82,BURDENSOA,328
0.0001,sz,4.82,BURDENSOA,329
0.0001,sz,4.82,BURDENSOA,330
0.0001,sz,4.82,BURDENSOA,331
0.0001,sz,4.82,BURDENSOA,332
14.0,zfp,3.32,BURDENSOA,333
0.0001,sz,4.82,BURDENSOA,334
0.0001,sz,4.82,BURDENSOA,335
0.0001,sz,4.82,BURDENSOA,336
0.0001,sz,4.82,BURDENSOA,337
0.0001,sz,4.82,BURDENSOA,338
14.0,zfp,3.32,BURDENSOA,339
0.0001,sz,4.82,BURDENSOA,340
0.0001,sz,4.82,BURDENSOA,341
0.0001,sz,4.82,BURDENSOA,342
0.0001,sz,4.82,BURDENSOA,343
0.0001,sz,4.82,BURDENSOA,344
0.0001,sz,4.82,BURDENSOA,345
0.0001,sz,4.82,BURDENSOA,346
0.0001,sz,4.82,BURDENSOA,347
0.0001,sz,4.82,BURDENSOA,348
0.0001,sz,4.82,BURDENSOA,349
0.0001,sz,4.82,BURDENSOA,350
0.0001,sz,4.82,BURDENSOA,351
0.0001,sz,4.82,BURDENSOA,352
0.0001,sz,4.82,BURDENSOA,353
0.0001,sz,4.82,BURDENSOA,354
0.0001,sz,4.82,BURDENSOA,355
0.0001,sz,4.82,BURDENSOA,356
0.0001,sz,4.82,BURDENSOA,357
0.0001,sz,4.82,BURDENSOA,358
0.0001,sz,4.82,BURDENSOA,359
0.01,sz,82.05,AODVIS,0
0.01,sz,82.05,AODVIS,1
0.01,sz,82.05,AODVIS,2
1.0,sz,82.05,AODVIS,3
1.0,sz,82.05,AODVIS,4
1.0,sz,82.05,AODVIS,5
1.0,sz,82.05,AODVIS,6
0.0001,sz,20.99,AODVIS,7
9.0,bg,2.15,AODVIS,8
0.01,sz,82.05,AODVIS,9
1.0,sz,82.05,AODVIS,10
0.01,sz,82.05,AODVIS,11
0.01,sz,82.05,AODVIS,12
1.0,sz,82.05,AODVIS,13
0.001,sz,42.05,AODVIS,14
1.0,sz,42.05,AODVIS,15
1.0,sz,42.05,AODVIS,16
1.0,sz,42.05,AODVIS,17
1.0,sz,42.05,AODVIS,18
1.0,sz,42.05,AODVIS,19
0.0005,sz,33.48,AODVIS,20
9.0,bg,2.15,AODVIS,21
0.01,sz,82.05,AODVIS,22
1.0,sz,82.05,AODVIS,23
0.01,sz,82.05,AODVIS,24
0.01,sz,82.05,AODVIS,25
0.01,sz,82.05,AODVIS,26
0.0005,sz,33.48,AODVIS,27
1.0,sz,33.48,AODVIS,28
1.0,sz,33.48,AODVIS,29
1.0,sz,33.48,AODVIS,30
1.0,sz,33.48,AODVIS,31
1.0,sz,33.48,AODVIS,32
0.0001,sz,20.99,AODVIS,33
9.0,bg,2.15,AODVIS,34
0.01,sz,82.05,AODVIS,35
0.01,sz,82.05,AODVIS,36
1.0,sz,82.05,AODVIS,37
0.01,sz,82.05,AODVIS,38
0.01,sz,82.05,AODVIS,39
0.0001,sz,20.99,AODVIS,40
1.0,sz,20.99,AODVIS,41
1.0,sz,20.99,AODVIS,42
1.0,sz,20.99,AODVIS,43
1.0,sz,20.99,AODVIS,44
1.0,sz,20.99,AODVIS,45
0.0001,sz,20.99,AODVIS,46
0.0001,sz,20.99,AODVIS,47
9.0,bg,2.15,AODVIS,48
0.01,sz,82.05,AODVIS,49
1.0,sz,82.05,AODVIS,50
0.01,sz,82.05,AODVIS,51
0.01,sz,82.05,AODVIS,52
0.0001,sz,20.99,AODVIS,53
1.0,sz,20.99,AODVIS,54
1.0,sz,20.99,AODVIS,55
1.0,sz,20.99,AODVIS,56
1.0,sz,20.99,AODVIS,57
1.0,sz,20.99,AODVIS,58
1.0,sz,20.99,AODVIS,59
0.0001,sz,20.99,AODVIS,60
9.0,bg,2.15,AODVIS,61
0.01,sz,82.05,AODVIS,62
1.0,sz,82.05,AODVIS,63
0.01,sz,82.05,AODVIS,64
0.01,sz,82.05,AODVIS,65
0.0001,sz,20.99,AODVIS,66
1.0,sz,20.99,AODVIS,67
1.0,sz,20.99,AODVIS,68
1.0,sz,20.99,AODVIS,69
1.0,sz,20.99,AODVIS,70
1.0,sz,20.99,AODVIS,71
1.0,sz,20.99,AODVIS,72
0.0001,sz,20.99,AODVIS,73
9.0,bg,2.15,AODVIS,74
0.01,sz,82.05,AODVIS,75
1.0,sz,82.05,AODVIS,76
0.01,sz,82.05,AODVIS,77
0.01,sz,82.05,AODVIS,78
1.0,sz,82.05,AODVIS,79
0.0001,sz,20.99,AODVIS,80
1.0,sz,20.99,AODVIS,81
1.0,sz,20.99,AODVIS,82
1.0,sz,20.99,AODVIS,83
1.0,sz,20.99,AODVIS,84
1.0,sz,20.99,AODVIS,85
0.0001,sz,20.99,AODVIS,86
9.0,bg,2.15,AODVIS,87
0.01,sz,82.05,AODVIS,88
1.0,sz,82.05,AODVIS,89
1.0,sz,82.05,AODVIS,90
0.01,sz,82.05,AODVIS,91
0.01,sz,82.05,AODVIS,92
0.0001,sz,20.99,AODVIS,93
1.0,sz,20.99,AODVIS,94
1.0,sz,20.99,AODVIS,95
1.0,sz,20.99,AODVIS,96
1.0,sz,20.99,AODVIS,97
1.0,sz,20.99,AODVIS,98
0.0001,sz,20.99,AODVIS,99
9.0,bg,2.15,AODVIS,100
9.0,bg,2.15,AODVIS,101
0.01,sz,82.05,AODVIS,102
1.0,sz,82.05,AODVIS,103
0.01,sz,82.05,AODVIS,104
0.01,sz,82.05,AODVIS,105
0.0001,sz,20.99,AODVIS,106
1.0,sz,20.99,AODVIS,107
1.0,sz,20.99,AODVIS,108
1.0,sz,20.99,AODVIS,109
1.0,sz,20.99,AODVIS,110
1.0,sz,20.99,AODVIS,111
0.0001,sz,20.99,AODVIS,112
0.0001,sz,20.99,AODVIS,113
0.0001,sz,20.99,AODVIS,114
9.0,bg,2.15,AODVIS,115
0.01,sz,82.05,AODVIS,116
1.0,sz,82.05,AODVIS,117
0.01,sz,82.05,AODVIS,118
0.01,sz,82.05,AODVIS,119
0.0001,sz,20.99,AODVIS,120
1.0,sz,20.99,AODVIS,121
1.0,sz,20.99,AODVIS,122
1.0,sz,20.99,AODVIS,123
9.0,bg,2.15,AODVIS,124
9.0,bg,2.15,AODVIS,125
9.0,bg,2.15,AODVIS,126
0.0001,sz,20.99,AODVIS,127
9.0,bg,2.15,AODVIS,128
0.01,sz,82.05,AODVIS,129
1.0,sz,82.05,AODVIS,130
0.01,sz,82.05,AODVIS,131
0.01,sz,82.05,AODVIS,132
0.0001,sz,20.99,AODVIS,133
1.0,sz,20.99,AODVIS,134
0.01,sz,82.05,AODVIS,135
