levels,algs,ratios,variable,times
22,zfp,1.53,TREFHTMX,140
22,zfp,1.53,TREFHTMX,141
24,zfp,1.32,TREFHTMX,142
22,zfp,1.53,TREFHTMX,143
22,zfp,1.53,TREFHTMX,144
22,zfp,1.53,TREFHTMX,145
22,zfp,1.53,TREFHTMX,146
22,zfp,1.53,TREFHTMX,147
22,zfp,1.53,TREFHTMX,148
22,zfp,1.53,TREFHTMX,149
22,zfp,1.53,TREFHTMX,150
22,zfp,1.53,TREFHTMX,151
22,zfp,1.53,TREFHTMX,152
22,zfp,1.53,TREFHTMX,153
22,zfp,1.53,TREFHTMX,154
22,zfp,1.53,TREFHTMX,155
22,zfp,1.53,TREFHTMX,156
22,zfp,1.53,TREFHTMX,157
22,zfp,1.53,TREFHTMX,158
22,zfp,1.53,TREFHTMX,159
22,zfp,1.53,TREFHTMX,160
22,zfp,1.53,TREFHTMX,161
22,zfp,1.53,TREFHTMX,162
22,zfp,1.53,TREFHTMX,163
22,zfp,1.53,TREFHTMX,164
22,zfp,1.53,TREFHTMX,165
22,zfp,1.53,TREFHTMX,166
22,zfp,1.53,TREFHTMX,167
22,zfp,1.53,TREFHTMX,168
22,zfp,1.53,TREFHTMX,169
22,zfp,1.53,TREFHTMX,170
22,zfp,1.53,TREFHTMX,171
22,zfp,1.53,TREFHTMX,172
22,zfp,1.53,TREFHTMX,173
22,zfp,1.53,TREFHTMX,174
22,zfp,1.53,TREFHTMX,175
22,zfp,1.53,TREFHTMX,176
22,zfp,1.53,TREFHTMX,177
22,zfp,1.53,TREFHTMX,178
22,zfp,1.53,TREFHTMX,179
22,zfp,1.53,TREFHTMX,180
22,zfp,1.53,TREFHTMX,181
22,zfp,1.53,TREFHTMX,182
22,zfp,1.53,TREFHTMX,183
22,zfp,1.53,TREFHTMX,184
22,zfp,1.53,TREFHTMX,185
22,zfp,1.53,TREFHTMX,186
22,zfp,1.53,TREFHTMX,187
22,zfp,1.53,TREFHTMX,188
22,zfp,1.53,TREFHTMX,189
22,zfp,1.53,TREFHTMX,190
22,zfp,1.53,TREFHTMX,191
22,zfp,1.53,TREFHTMX,192
22,zfp,1.53,TREFHTMX,193
22,zfp,1.53,TREFHTMX,194
22,zfp,1.53,TREFHTMX,195
22,zfp,1.53,TREFHTMX,196
22,zfp,1.53,TREFHTMX,197
22,zfp,1.53,TREFHTMX,198
22,zfp,1.53,TREFHTMX,199
22,zfp,1.53,TREFHTMX,200
22,zfp,1.53,TREFHTMX,201
22,zfp,1.53,TREFHTMX,202
22,zfp,1.53,TREFHTMX,203
22,zfp,1.53,TREFHTMX,204
22,zfp,1.53,TREFHTMX,205
22,zfp,1.53,TREFHTMX,206
22,zfp,1.53,TREFHTMX,207
22,zfp,1.53,TREFHTMX,208
22,zfp,1.53,TREFHTMX,209
22,zfp,1.53,TREFHTMX,210
22,zfp,1.53,TREFHTMX,211
22,zfp,1.53,TREFHTMX,212
22,zfp,1.53,TREFHTMX,213
22,zfp,1.53,TREFHTMX,214
22,zfp,1.53,TREFHTMX,215
22,zfp,1.53,TREFHTMX,216
22,zfp,1.53,TREFHTMX,217
22,zfp,1.53,TREFHTMX,218
22,zfp,1.53,TREFHTMX,219
22,zfp,1.53,TREFHTMX,220
22,zfp,1.53,TREFHTMX,221
22,zfp,1.53,TREFHTMX,222
22,zfp,1.53,TREFHTMX,223
22,zfp,1.53,TREFHTMX,224
22,zfp,1.53,TREFHTMX,225
22,zfp,1.53,TREFHTMX,226
22,zfp,1.53,TREFHTMX,227
22,zfp,1.53,TREFHTMX,228
22,zfp,1.53,TREFHTMX,229
22,zfp,1.53,TREFHTMX,230
22,zfp,1.53,TREFHTMX,231
22,zfp,1.53,TREFHTMX,232
22,zfp,1.53,TREFHTMX,233
22,zfp,1.53,TREFHTMX,234
22,zfp,1.53,TREFHTMX,235
22,zfp,1.53,TREFHTMX,236
22,zfp,1.53,TREFHTMX,237
22,zfp,1.53,TREFHTMX,238
22,zfp,1.53,TREFHTMX,239
22,zfp,1.53,TREFHTMX,240
22,zfp,1.53,TREFHTMX,241
22,zfp,1.53,TREFHTMX,242
22,zfp,1.53,TREFHTMX,243
22,zfp,1.53,TREFHTMX,244
22,zfp,1.53,TREFHTMX,245
22,zfp,1.53,TREFHTMX,246
22,zfp,1.53,TREFHTMX,247
22,zfp,1.53,TREFHTMX,248
22,zfp,1.53,TREFHTMX,249
22,zfp,1.53,TREFHTMX,250
22,zfp,1.53,TREFHTMX,251
22,zfp,1.53,TREFHTMX,252
22,zfp,1.53,TREFHTMX,253
22,zfp,1.53,TREFHTMX,254
22,zfp,1.53,TREFHTMX,255
22,zfp,1.53,TREFHTMX,256
22,zfp,1.53,TREFHTMX,257
22,zfp,1.53,TREFHTMX,258
22,zfp,1.53,TREFHTMX,259
22,zfp,1.53,TREFHTMX,260
22,zfp,1.53,TREFHTMX,261
22,zfp,1.53,TREFHTMX,262
22,zfp,1.53,TREFHTMX,263
22,zfp,1.53,TREFHTMX,264
22,zfp,1.53,TREFHTMX,265
22,zfp,1.53,TREFHTMX,266
22,zfp,1.53,TREFHTMX,267
22,zfp,1.53,TREFHTMX,268
22,zfp,1.53,TREFHTMX,269
22,zfp,1.53,TREFHTMX,270
22,zfp,1.53,TREFHTMX,271
22,zfp,1.53,TREFHTMX,272
22,zfp,1.53,TREFHTMX,273
22,zfp,1.53,TREFHTMX,274
22,zfp,1.53,TREFHTMX,275
22,zfp,1.53,TREFHTMX,276
22,zfp,1.53,TREFHTMX,277
22,zfp,1.53,TREFHTMX,278
22,zfp,1.53,TREFHTMX,279
22,zfp,1.53,TREFHTMX,280
22,zfp,1.53,TREFHTMX,281
22,zfp,1.53,TREFHTMX,282
22,zfp,1.53,TREFHTMX,283
22,zfp,1.53,TREFHTMX,284
22,zfp,1.53,TREFHTMX,285
22,zfp,1.53,TREFHTMX,286
22,zfp,1.53,TREFHTMX,287
22,zfp,1.53,TREFHTMX,288
22,zfp,1.53,TREFHTMX,289
22,zfp,1.53,TREFHTMX,290
22,zfp,1.53,TREFHTMX,291
22,zfp,1.53,TREFHTMX,292
22,zfp,1.53,TREFHTMX,293
22,zfp,1.53,TREFHTMX,294
22,zfp,1.53,TREFHTMX,295
22,zfp,1.53,TREFHTMX,296
22,zfp,1.53,TREFHTMX,297
22,zfp,1.53,TREFHTMX,298
22,zfp,1.53,TREFHTMX,299
22,zfp,1.53,TREFHTMX,300
22,zfp,1.53,TREFHTMX,301
22,zfp,1.53,TREFHTMX,302
22,zfp,1.53,TREFHTMX,303
22,zfp,1.53,TREFHTMX,304
22,zfp,1.53,TREFHTMX,305
22,zfp,1.53,TREFHTMX,306
22,zfp,1.53,TREFHTMX,307
22,zfp,1.53,TREFHTMX,308
22,zfp,1.53,TREFHTMX,309
22,zfp,1.53,TREFHTMX,310
22,zfp,1.53,TREFHTMX,311
22,zfp,1.53,TREFHTMX,312
22,zfp,1.53,TREFHTMX,313
22,zfp,1.53,TREFHTMX,314
22,zfp,1.53,TREFHTMX,315
22,zfp,1.53,TREFHTMX,316
22,zfp,1.53,TREFHTMX,317
22,zfp,1.53,TREFHTMX,318
22,zfp,1.53,TREFHTMX,319
22,zfp,1.53,TREFHTMX,320
22,zfp,1.53,TREFHTMX,321
22,zfp,1.53,TREFHTMX,322
22,zfp,1.53,TREFHTMX,323
22,zfp,1.53,TREFHTMX,324
22,zfp,1.53,TREFHTMX,325
22,zfp,1.53,TREFHTMX,326
22,zfp,1.53,TREFHTMX,327
22,zfp,1.53,TREFHTMX,328
22,zfp,1.53,TREFHTMX,329
22,zfp,1.53,TREFHTMX,330
22,zfp,1.53,TREFHTMX,331
22,zfp,1.53,TREFHTMX,332
22,zfp,1.53,TREFHTMX,333
22,zfp,1.53,TREFHTMX,334
22,zfp,1.53,TREFHTMX,335
22,zfp,1.53,TREFHTMX,336
22,zfp,1.53,TREFHTMX,337
22,zfp,1.53,TREFHTMX,338
22,zfp,1.53,TREFHTMX,339
22,zfp,1.53,TREFHTMX,340
22,zfp,1.53,TREFHTMX,341
22,zfp,1.53,TREFHTMX,342
22,zfp,1.53,TREFHTMX,343
22,zfp,1.53,TREFHTMX,344
22,zfp,1.53,TREFHTMX,345
22,zfp,1.53,TREFHTMX,346
22,zfp,1.53,TREFHTMX,347
22,zfp,1.53,TREFHTMX,348
22,zfp,1.53,TREFHTMX,349
22,zfp,1.53,TREFHTMX,350
22,zfp,1.53,TREFHTMX,351
22,zfp,1.53,TREFHTMX,352
22,zfp,1.53,TREFHTMX,353
22,zfp,1.53,TREFHTMX,354
22,zfp,1.53,TREFHTMX,355
22,zfp,1.53,TREFHTMX,356
22,zfp,1.53,TREFHTMX,357
22,zfp,1.53,TREFHTMX,358
22,zfp,1.53,TREFHTMX,359
22,zfp,1.53,TREFHTMX,360
22,zfp,1.53,TREFHTMX,361
22,zfp,1.53,TREFHTMX,362
22,zfp,1.53,TREFHTMX,363
5,bg,1.75,TREFHTMX,364
22,zfp,1.53,TREFHTMX,365
22,zfp,1.53,TREFHTMX,366
22,zfp,1.53,TREFHTMX,367
22,zfp,1.53,TREFHTMX,368
22,zfp,1.53,TREFHTMX,369
22,zfp,1.53,TREFHTMX,370
22,zfp,1.53,TREFHTMX,371
22,zfp,1.53,TREFHTMX,372
22,zfp,1.53,TREFHTMX,373
22,zfp,1.53,TREFHTMX,374
22,zfp,1.53,TREFHTMX,375
22,zfp,1.53,TREFHTMX,376
22,zfp,1.53,TREFHTMX,377
22,zfp,1.53,TREFHTMX,378
22,zfp,1.53,TREFHTMX,379
22,zfp,1.53,TREFHTMX,380
22,zfp,1.53,TREFHTMX,381
22,zfp,1.53,TREFHTMX,382
22,zfp,1.53,TREFHTMX,383
22,zfp,1.53,TREFHTMX,384
22,zfp,1.53,TREFHTMX,385
22,zfp,1.53,TREFHTMX,386
22,zfp,1.53,TREFHTMX,387
22,zfp,1.53,TREFHTMX,388
22,zfp,1.53,TREFHTMX,389
22,zfp,1.53,TREFHTMX,390
22,zfp,1.53,TREFHTMX,391
22,zfp,1.53,TREFHTMX,392
22,zfp,1.53,TREFHTMX,393
22,zfp,1.53,TREFHTMX,394
22,zfp,1.53,TREFHTMX,395
22,zfp,1.53,TREFHTMX,396
22,zfp,1.53,TREFHTMX,397
22,zfp,1.53,TREFHTMX,398
22,zfp,1.53,TREFHTMX,399
22,zfp,1.53,TREFHTMX,400
22,zfp,1.53,TREFHTMX,401
22,zfp,1.53,TREFHTMX,402
22,zfp,1.53,TREFHTMX,403
22,zfp,1.53,TREFHTMX,404
22,zfp,1.53,TREFHTMX,405
22,zfp,1.53,TREFHTMX,406
22,zfp,1.53,TREFHTMX,407
22,zfp,1.53,TREFHTMX,408
22,zfp,1.53,TREFHTMX,409
22,zfp,1.53,TREFHTMX,410
22,zfp,1.53,TREFHTMX,411
22,zfp,1.53,TREFHTMX,412
22,zfp,1.53,TREFHTMX,413
22,zfp,1.53,TREFHTMX,414
22,zfp,1.53,TREFHTMX,415
22,zfp,1.53,TREFHTMX,416
22,zfp,1.53,TREFHTMX,417
22,zfp,1.53,TREFHTMX,418
22,zfp,1.53,TREFHTMX,419
22,zfp,1.53,TREFHTMX,420
22,zfp,1.53,TREFHTMX,421
22,zfp,1.53,TREFHTMX,422
22,zfp,1.53,TREFHTMX,423
22,zfp,1.53,TREFHTMX,424
22,zfp,1.53,TREFHTMX,425
22,zfp,1.53,TREFHTMX,426
22,zfp,1.53,TREFHTMX,427
22,zfp,1.53,TREFHTMX,428
22,zfp,1.53,TREFHTMX,429
22,zfp,1.53,TREFHTMX,430
22,zfp,1.53,TREFHTMX,431
22,zfp,1.53,TREFHTMX,432
22,zfp,1.53,TREFHTMX,433
22,zfp,1.53,TREFHTMX,434
22,zfp,1.53,TREFHTMX,435
22,zfp,1.53,TREFHTMX,436
22,zfp,1.53,TREFHTMX,437
22,zfp,1.53,TREFHTMX,438
22,zfp,1.53,TREFHTMX,439
22,zfp,1.53,TREFHTMX,440
22,zfp,1.53,TREFHTMX,441
22,zfp,1.53,TREFHTMX,442
22,zfp,1.53,TREFHTMX,443
22,zfp,1.53,TREFHTMX,444
22,zfp,1.53,TREFHTMX,445
22,zfp,1.53,TREFHTMX,446
22,zfp,1.53,TREFHTMX,447
22,zfp,1.53,TREFHTMX,448
22,zfp,1.53,TREFHTMX,449
22,zfp,1.53,TREFHTMX,450
22,zfp,1.53,TREFHTMX,451
22,zfp,1.53,TREFHTMX,452
22,zfp,1.53,TREFHTMX,453
22,zfp,1.53,TREFHTMX,454
22,zfp,1.53,TREFHTMX,455
22,zfp,1.53,TREFHTMX,456
22,zfp,1.53,TREFHTMX,457
22,zfp,1.53,TREFHTMX,458
22,zfp,1.53,TREFHTMX,459
22,zfp,1.53,TREFHTMX,460
22,zfp,1.53,TREFHTMX,461
22,zfp,1.53,TREFHTMX,462
22,zfp,1.53,TREFHTMX,463
22,zfp,1.53,TREFHTMX,464
22,zfp,1.53,TREFHTMX,465
22,zfp,1.53,TREFHTMX,466
22,zfp,1.53,TREFHTMX,467
22,zfp,1.53,TREFHTMX,468
22,zfp,1.53,TREFHTMX,469
22,zfp,1.53,TREFHTMX,470
22,zfp,1.53,TREFHTMX,471
22,zfp,1.53,TREFHTMX,472
22,zfp,1.53,TREFHTMX,473
24,zfp,1.32,TREFHTMX,474
22,zfp,1.53,TREFHTMX,475
22,zfp,1.53,TREFHTMX,476
22,zfp,1.53,TREFHTMX,477
22,zfp,1.53,TREFHTMX,478
22,zfp,1.53,TREFHTMX,479
22,zfp,1.53,TREFHTMX,480
22,zfp,1.53,TREFHTMX,481
22,zfp,1.53,TREFHTMX,482
22,zfp,1.53,TREFHTMX,483
22,zfp,1.53,TREFHTMX,484
22,zfp,1.53,TREFHTMX,485
22,zfp,1.53,TREFHTMX,486
22,zfp,1.53,TREFHTMX,487
22,zfp,1.53,TREFHTMX,488
22,zfp,1.53,TREFHTMX,489
22,zfp,1.53,TREFHTMX,490
22,zfp,1.53,TREFHTMX,491
22,zfp,1.53,TREFHTMX,492
22,zfp,1.53,TREFHTMX,493
22,zfp,1.53,TREFHTMX,494
22,zfp,1.53,TREFHTMX,495
22,zfp,1.53,TREFHTMX,496
22,zfp,1.53,TREFHTMX,497
22,zfp,1.53,TREFHTMX,498
22,zfp,1.53,TREFHTMX,499
22,zfp,1.53,TREFHTMX,500
5,bg,1.75,TREFHTMX,501
24,zfp,1.32,TREFHTMX,502
24,zfp,1.32,TREFHTMX,503
22,zfp,1.53,TREFHTMX,504
22,zfp,1.53,TREFHTMX,505
22,zfp,1.53,TREFHTMX,506
22,zfp,1.53,TREFHTMX,507
22,zfp,1.53,TREFHTMX,508
22,zfp,1.53,TREFHTMX,509
22,zfp,1.53,TREFHTMX,510
22,zfp,1.53,TREFHTMX,511
22,zfp,1.53,TREFHTMX,512
22,zfp,1.53,TREFHTMX,513
22,zfp,1.53,TREFHTMX,514
22,zfp,1.53,TREFHTMX,515
22,zfp,1.53,TREFHTMX,516
22,zfp,1.53,TREFHTMX,517
22,zfp,1.53,TREFHTMX,518
22,zfp,1.53,TREFHTMX,519
22,zfp,1.53,TREFHTMX,520
22,zfp,1.53,TREFHTMX,521
22,zfp,1.53,TREFHTMX,522
22,zfp,1.53,TREFHTMX,523
22,zfp,1.53,TREFHTMX,524
22,zfp,1.53,TREFHTMX,525
22,zfp,1.53,TREFHTMX,526
22,zfp,1.53,TREFHTMX,527
22,zfp,1.53,TREFHTMX,528
22,zfp,1.53,TREFHTMX,529
22,zfp,1.53,TREFHTMX,530
22,zfp,1.53,TREFHTMX,531
22,zfp,1.53,TREFHTMX,532
22,zfp,1.53,TREFHTMX,533
22,zfp,1.53,TREFHTMX,534
22,zfp,1.53,TREFHTMX,535
22,zfp,1.53,TREFHTMX,536
22,zfp,1.53,TREFHTMX,537
22,zfp,1.53,TREFHTMX,538
22,zfp,1.53,TREFHTMX,539
22,zfp,1.53,TREFHTMX,540
22,zfp,1.53,TREFHTMX,541
22,zfp,1.53,TREFHTMX,542
22,zfp,1.53,TREFHTMX,543
22,zfp,1.53,TREFHTMX,544
22,zfp,1.53,TREFHTMX,545
22,zfp,1.53,TREFHTMX,546
22,zfp,1.53,TREFHTMX,547
22,zfp,1.53,TREFHTMX,548
22,zfp,1.53,TREFHTMX,549
22,zfp,1.53,TREFHTMX,550
22,zfp,1.53,TREFHTMX,551
22,zfp,1.53,TREFHTMX,552
22,zfp,1.53,TREFHTMX,553
22,zfp,1.53,TREFHTMX,554
22,zfp,1.53,TREFHTMX,555
22,zfp,1.53,TREFHTMX,556
22,zfp,1.53,TREFHTMX,557
22,zfp,1.53,TREFHTMX,558
22,zfp,1.53,TREFHTMX,559
22,zfp,1.53,TREFHTMX,560
22,zfp,1.53,TREFHTMX,561
22,zfp,1.53,TREFHTMX,562
22,zfp,1.53,TREFHTMX,563
22,zfp,1.53,TREFHTMX,564
22,zfp,1.53,TREFHTMX,565
22,zfp,1.53,TREFHTMX,566
22,zfp,1.53,TREFHTMX,567
22,zfp,1.53,TREFHTMX,568
22,zfp,1.53,TREFHTMX,569
22,zfp,1.53,TREFHTMX,570
22,zfp,1.53,TREFHTMX,571
22,zfp,1.53,TREFHTMX,572
22,zfp,1.53,TREFHTMX,573
22,zfp,1.53,TREFHTMX,574
22,zfp,1.53,TREFHTMX,575
22,zfp,1.53,TREFHTMX,576
22,zfp,1.53,TREFHTMX,577
22,zfp,1.53,TREFHTMX,578
22,zfp,1.53,TREFHTMX,579
22,zfp,1.53,TREFHTMX,580
22,zfp,1.53,TREFHTMX,581
22,zfp,1.53,TREFHTMX,582
22,zfp,1.53,TREFHTMX,583
22,zfp,1.53,TREFHTMX,584
22,zfp,1.53,TREFHTMX,585
22,zfp,1.53,TREFHTMX,586
22,zfp,1.53,TREFHTMX,587
22,zfp,1.53,TREFHTMX,588
22,zfp,1.53,TREFHTMX,589
22,zfp,1.53,TREFHTMX,590
22,zfp,1.53,TREFHTMX,591
22,zfp,1.53,TREFHTMX,592
22,zfp,1.53,TREFHTMX,593
22,zfp,1.53,TREFHTMX,594
22,zfp,1.53,TREFHTMX,595
22,zfp,1.53,TREFHTMX,596
22,zfp,1.53,TREFHTMX,597
22,zfp,1.53,TREFHTMX,598
22,zfp,1.53,TREFHTMX,599
22,zfp,1.53,TREFHTMX,600
22,zfp,1.53,TREFHTMX,601
22,zfp,1.53,TREFHTMX,602
22,zfp,1.53,TREFHTMX,603
22,zfp,1.53,TREFHTMX,604
22,zfp,1.53,TREFHTMX,605
22,zfp,1.53,TREFHTMX,606
22,zfp,1.53,TREFHTMX,607
22,zfp,1.53,TREFHTMX,608
22,zfp,1.53,TREFHTMX,609
22,zfp,1.53,TREFHTMX,610
22,zfp,1.53,TREFHTMX,611
22,zfp,1.53,TREFHTMX,612
22,zfp,1.53,TREFHTMX,613
22,zfp,1.53,TREFHTMX,614
22,zfp,1.53,TREFHTMX,615
22,zfp,1.53,TREFHTMX,616
22,zfp,1.53,TREFHTMX,617
22,zfp,1.53,TREFHTMX,618
22,zfp,1.53,TREFHTMX,619
22,zfp,1.53,TREFHTMX,620
22,zfp,1.53,TREFHTMX,621
22,zfp,1.53,TREFHTMX,622
22,zfp,1.53,TREFHTMX,623
22,zfp,1.53,TREFHTMX,624
22,zfp,1.53,TREFHTMX,625
22,zfp,1.53,TREFHTMX,626
22,zfp,1.53,TREFHTMX,627
22,zfp,1.53,TREFHTMX,628
22,zfp,1.53,TREFHTMX,629
22,zfp,1.53,TREFHTMX,630
22,zfp,1.53,TREFHTMX,631
22,zfp,1.53,TREFHTMX,632
22,zfp,1.53,TREFHTMX,633
22,zfp,1.53,TREFHTMX,634
22,zfp,1.53,TREFHTMX,635
22,zfp,1.53,TREFHTMX,636
22,zfp,1.53,TREFHTMX,637
22,zfp,1.53,TREFHTMX,638
22,zfp,1.53,TREFHTMX,639
22,zfp,1.53,TREFHTMX,640
22,zfp,1.53,TREFHTMX,641
22,zfp,1.53,TREFHTMX,642
22,zfp,1.53,TREFHTMX,643
22,zfp,1.53,TREFHTMX,644
22,zfp,1.53,TREFHTMX,645
22,zfp,1.53,TREFHTMX,646
22,zfp,1.53,TREFHTMX,647
22,zfp,1.53,TREFHTMX,648
22,zfp,1.53,TREFHTMX,649
22,zfp,1.53,TREFHTMX,650
22,zfp,1.53,TREFHTMX,651
22,zfp,1.53,TREFHTMX,652
22,zfp,1.53,TREFHTMX,653
22,zfp,1.53,TREFHTMX,654
22,zfp,1.53,TREFHTMX,655
22,zfp,1.53,TREFHTMX,656
22,zfp,1.53,TREFHTMX,657
22,zfp,1.53,TREFHTMX,658
22,zfp,1.53,TREFHTMX,659
22,zfp,1.53,TREFHTMX,660
22,zfp,1.53,TREFHTMX,661
22,zfp,1.53,TREFHTMX,662
22,zfp,1.53,TREFHTMX,663
22,zfp,1.53,TREFHTMX,664
22,zfp,1.53,TREFHTMX,665
22,zfp,1.53,TREFHTMX,666
22,zfp,1.53,TREFHTMX,667
22,zfp,1.53,TREFHTMX,668
22,zfp,1.53,TREFHTMX,669
22,zfp,1.53,TREFHTMX,670
22,zfp,1.53,TREFHTMX,671
22,zfp,1.53,TREFHTMX,672
22,zfp,1.53,TREFHTMX,673
22,zfp,1.53,TREFHTMX,674
22,zfp,1.53,TREFHTMX,675
22,zfp,1.53,TREFHTMX,676
22,zfp,1.53,TREFHTMX,677
22,zfp,1.53,TREFHTMX,678
22,zfp,1.53,TREFHTMX,679
22,zfp,1.53,TREFHTMX,680
22,zfp,1.53,TREFHTMX,681
22,zfp,1.53,TREFHTMX,682
22,zfp,1.53,TREFHTMX,683
22,zfp,1.53,TREFHTMX,684
22,zfp,1.53,TREFHTMX,685
22,zfp,1.53,TREFHTMX,686
22,zfp,1.53,TREFHTMX,687
22,zfp,1.53,TREFHTMX,688
22,zfp,1.53,TREFHTMX,689
22,zfp,1.53,TREFHTMX,690
22,zfp,1.53,TREFHTMX,691
22,zfp,1.53,TREFHTMX,692
22,zfp,1.53,TREFHTMX,693
22,zfp,1.53,TREFHTMX,694
22,zfp,1.53,TREFHTMX,695
22,zfp,1.53,TREFHTMX,696
22,zfp,1.53,TREFHTMX,697
22,zfp,1.53,TREFHTMX,698
22,zfp,1.53,TREFHTMX,699
22,zfp,1.53,TREFHTMX,700
22,zfp,1.53,TREFHTMX,701
22,zfp,1.53,TREFHTMX,702
22,zfp,1.53,TREFHTMX,703
22,zfp,1.53,TREFHTMX,704
22,zfp,1.53,TREFHTMX,705
22,zfp,1.53,TREFHTMX,706
22,zfp,1.53,TREFHTMX,707
22,zfp,1.53,TREFHTMX,708
22,zfp,1.53,TREFHTMX,709
22,zfp,1.53,TREFHTMX,710
22,zfp,1.53,TREFHTMX,711
22,zfp,1.53,TREFHTMX,712
22,zfp,1.53,TREFHTMX,713
22,zfp,1.53,TREFHTMX,714
22,zfp,1.53,TREFHTMX,715
22,zfp,1.53,TREFHTMX,716
5,bg,1.75,TREFHTMX,717
22,zfp,1.53,TREFHTMX,718
22,zfp,1.53,TREFHTMX,719
22,zfp,1.53,TREFHTMX,720
22,zfp,1.53,TREFHTMX,721
22,zfp,1.53,TREFHTMX,722
22,zfp,1.53,TREFHTMX,723
22,zfp,1.53,TREFHTMX,724
22,zfp,1.53,TREFHTMX,725
22,zfp,1.53,TREFHTMX,726
22,zfp,1.53,TREFHTMX,727
22,zfp,1.53,TREFHTMX,728
22,zfp,1.53,TREFHTMX,729
22,zfp,1.58,TS,0
22,zfp,1.58,TS,1
22,zfp,1.58,TS,2
22,zfp,1.58,TS,3
22,zfp,1.58,TS,4
22,zfp,1.58,TS,5
22,zfp,1.58,TS,6
22,zfp,1.58,TS,7
22,zfp,1.58,TS,8
22,zfp,1.58,TS,9
22,zfp,1.58,TS,10
22,zfp,1.58,TS,11
22,zfp,1.58,TS,12
22,zfp,1.58,TS,13
22,zfp,1.58,TS,14
22,zfp,1.58,TS,15
22,zfp,1.58,TS,16
22,zfp,1.58,TS,17
22,zfp,1.58,TS,18
22,zfp,1.58,TS,19
22,zfp,1.58,TS,20
22,zfp,1.58,TS,21
22,zfp,1.58,TS,22
22,zfp,1.58,TS,23
22,zfp,1.58,TS,24
22,zfp,1.58,TS,25
22,zfp,1.58,TS,26
22,zfp,1.58,TS,27
22,zfp,1.58,TS,28
22,zfp,1.58,TS,29
22,zfp,1.58,TS,30
22,zfp,1.58,TS,31
22,zfp,1.58,TS,32
22,zfp,1.58,TS,33
22,zfp,1.58,TS,34
22,zfp,1.58,TS,35
22,zfp,1.58,TS,36
22,zfp,1.58,TS,37
22,zfp,1.58,TS,38
22,zfp,1.58,TS,39
22,zfp,1.58,TS,40
22,zfp,1.58,TS,41
22,zfp,1.58,TS,42
22,zfp,1.58,TS,43
22,zfp,1.58,TS,44
22,zfp,1.58,TS,45
22,zfp,1.58,TS,46
22,zfp,1.58,TS,47
22,zfp,1.58,TS,48
22,zfp,1.58,TS,49
22,zfp,1.58,TS,50
22,zfp,1.58,TS,51
22,zfp,1.58,TS,52
22,zfp,1.58,TS,53
22,zfp,1.58,TS,54
22,zfp,1.58,TS,55
22,zfp,1.58,TS,56
22,zfp,1.58,TS,57
22,zfp,1.58,TS,58
22,zfp,1.58,TS,59
22,zfp,1.58,TS,60
22,zfp,1.58,TS,61
22,zfp,1.58,TS,62
22,zfp,1.58,TS,63
22,zfp,1.58,TS,64
22,zfp,1.58,TS,65
22,zfp,1.58,TS,66
22,zfp,1.58,TS,67
22,zfp,1.58,TS,68
22,zfp,1.58,TS,69
22,zfp,1.58,TS,70
22,zfp,1.58,TS,71
22,zfp,1.58,TS,72
22,zfp,1.58,TS,73
22,zfp,1.58,TS,74
22,zfp,1.58,TS,75
22,zfp,1.58,TS,76
22,zfp,1.58,TS,77
22,zfp,1.58,TS,78
22,zfp,1.58,TS,79
22,zfp,1.58,TS,80
22,zfp,1.58,TS,81
22,zfp,1.58,TS,82
22,zfp,1.58,TS,83
22,zfp,1.58,TS,84
22,zfp,1.58,TS,85
22,zfp,1.58,TS,86
22,zfp,1.58,TS,87
22,zfp,1.58,TS,88
22,zfp,1.58,TS,89
22,zfp,1.58,TS,90
22,zfp,1.58,TS,91
22,zfp,1.58,TS,92
22,zfp,1.58,TS,93
22,zfp,1.58,TS,94
22,zfp,1.58,TS,95
22,zfp,1.58,TS,96
22,zfp,1.58,TS,97
22,zfp,1.58,TS,98
22,zfp,1.58,TS,99
22,zfp,1.58,TS,100
22,zfp,1.58,TS,101
22,zfp,1.58,TS,102
22,zfp,1.58,TS,103
22,zfp,1.58,TS,104
22,zfp,1.58,TS,105
22,zfp,1.58,TS,106
22,zfp,1.58,TS,107
22,zfp,1.58,TS,108
22,zfp,1.58,TS,109
22,zfp,1.58,TS,110
22,zfp,1.58,TS,111
22,zfp,1.58,TS,112
22,zfp,1.58,TS,113
22,zfp,1.58,TS,114
22,zfp,1.58,TS,115
22,zfp,1.58,TS,116
22,zfp,1.58,TS,117
24,zfp,1.35,TS,118
22,zfp,1.58,TS,119
22,zfp,1.58,TS,120
22,zfp,1.58,TS,121
22,zfp,1.58,TS,122
22,zfp,1.58,TS,123
22,zfp,1.58,TS,124
22,zfp,1.58,TS,125
22,zfp,1.58,TS,126
22,zfp,1.58,TS,127
22,zfp,1.58,TS,128
22,zfp,1.58,TS,129
5,bg,1.76,TS,130
22,zfp,1.58,TS,131
22,zfp,1.58,TS,132
22,zfp,1.58,TS,133
24,zfp,1.35,TS,134
22,zfp,1.58,TS,135
22,zfp,1.58,TS,136
22,zfp,1.58,TS,137
22,zfp,1.58,TS,138
22,zfp,1.58,TS,139
22,zfp,1.58,TS,140
22,zfp,1.58,TS,141
22,zfp,1.58,TS,142
22,zfp,1.58,TS,143
22,zfp,1.58,TS,144
